Coffee_name,Variant Id,Coffee maker qty,day,day time,month,Time to wait (min)
Cappuccino,1011,2,Wednesday,Lunchtime,September,6
Latte,1013,2,Monday,Morning,January,9
Americano,1002,2,Saturday,Evening,January,9
Cappuccino,1010,2,Wednesday,Lunchtime,December,7
Cacao,1006,2,Sunday,Evening,May,7
Americano,1003,2,Sunday,Evening,April,6
Espresso,1005,2,Tuesday,Morning,December,9
Cacao,1006,1,Wednesday,Evening,November,8
Cappuccino,1011,2,Saturday,Morning,June,12
Cacao,1006,2,Sunday,Lunchtime,November,8
Espresso,1005,2,Sunday,Morning,May,11
Espresso,1005,2,Monday,Morning,December,9
Cappuccino,1010,2,Sunday,Evening,April,6
Cappuccino,1011,2,Friday,Evening,January,8
Latte,1013,2,Wednesday,Evening,December,5
Cappuccino,1011,1,Friday,Evening,April,7
Latte,1014,2,Tuesday,Morning,April,9
Cappuccino,1011,1,Monday,Evening,August,7
Espresso,1005,2,Saturday,Evening,June,6
Latte,1012,2,Saturday,Lunchtime,January,8
Cappuccino,1010,1,Tuesday,Evening,July,8
Cacao,1008,1,Tuesday,Evening,April,11
Latte,1013,1,Friday,Evening,July,7
Cappuccino,1011,2,Saturday,Morning,January,12
Cappuccino,1010,2,Saturday,Morning,April,13
Latte,1013,2,Sunday,Evening,February,10
Americano,1001,2,Sunday,Evening,November,5
Cappuccino,1010,2,Thursday,Morning,August,10
Espresso,1005,2,Thursday,Morning,March,9
Cacao,1008,2,Tuesday,Lunchtime,October,8
Americano,1003,2,Tuesday,Lunchtime,July,6
Cappuccino,1011,2,Wednesday,Lunchtime,February,6
Americano,1002,2,Thursday,Morning,May,8
Cappuccino,1009,2,Wednesday,Lunchtime,July,8
Americano,1003,2,Monday,Lunchtime,July,7
Latte,1012,2,Monday,Lunchtime,March,4
Latte,1012,2,Sunday,Morning,May,12
Cacao,1008,2,Friday,Lunchtime,May,8
Espresso,1004,2,Saturday,Lunchtime,January,9
Latte,1012,2,Sunday,Lunchtime,July,10
Latte,1014,2,Sunday,Evening,October,7
Latte,1012,2,Saturday,Evening,October,8
Cacao,1008,2,Monday,Morning,September,10
Cappuccino,1010,2,Saturday,Morning,March,13
Cacao,1007,2,Friday,Lunchtime,May,9
Cacao,1007,2,Wednesday,Lunchtime,February,7
Cacao,1006,2,Sunday,Evening,May,9
Espresso,1004,2,Monday,Lunchtime,August,3
Americano,1001,2,Friday,Lunchtime,September,3
Cacao,1008,2,Monday,Evening,January,9
Cacao,1007,2,Wednesday,Morning,September,11
Cappuccino,1011,2,Sunday,Morning,December,14
Americano,1001,2,Sunday,Evening,January,7
Cappuccino,1009,2,Saturday,Evening,November,6
Cacao,1008,2,Friday,Lunchtime,June,7
Americano,1003,2,Tuesday,Lunchtime,May,5
Latte,1012,2,Saturday,Evening,February,9
Cacao,1007,2,Sunday,Lunchtime,October,9
Latte,1014,2,Wednesday,Lunchtime,February,7
Latte,1012,2,Tuesday,Lunchtime,March,8
Americano,1002,2,Monday,Lunchtime,October,4
Americano,1002,1,Friday,Evening,April,5
Cacao,1008,2,Sunday,Evening,November,8
Cacao,1008,2,Monday,Morning,August,12
Cacao,1006,2,Friday,Morning,January,11
Americano,1003,2,Saturday,Morning,October,10
Americano,1003,2,Sunday,Lunchtime,September,9
Americano,1001,1,Thursday,Evening,October,7
Americano,1002,2,Friday,Evening,January,7
Americano,1003,2,Thursday,Morning,June,9
Americano,1002,1,Thursday,Evening,June,4
Latte,1014,2,Friday,Evening,February,8
Cappuccino,1010,1,Tuesday,Evening,March,9
Latte,1014,2,Monday,Evening,February,6
Espresso,1004,2,Monday,Evening,February,3
Cacao,1008,2,Tuesday,Lunchtime,March,8
Americano,1003,2,Friday,Morning,April,7
Cappuccino,1010,2,Saturday,Lunchtime,August,11
Espresso,1004,2,Thursday,Morning,December,7
Latte,1013,1,Friday,Evening,August,8
Cacao,1006,2,Sunday,Evening,June,9
Cacao,1007,2,Monday,Morning,May,8
Cappuccino,1011,2,Friday,Evening,January,9
Americano,1003,2,Tuesday,Evening,February,4
Espresso,1004,2,Saturday,Lunchtime,July,8
Espresso,1005,2,Thursday,Morning,December,9
Espresso,1005,2,Monday,Morning,July,8
Americano,1003,2,Saturday,Evening,November,6
Cappuccino,1009,2,Friday,Morning,April,9
Latte,1014,2,Monday,Lunchtime,December,7
Latte,1013,2,Monday,Lunchtime,April,8
Latte,1012,2,Saturday,Evening,February,7
Cacao,1007,1,Wednesday,Evening,August,7
Cappuccino,1009,2,Sunday,Evening,October,9
Cacao,1006,2,Thursday,Morning,December,9
Americano,1001,2,Monday,Morning,December,9
Espresso,1004,2,Friday,Lunchtime,May,6
Cappuccino,1010,2,Sunday,Morning,December,11
Espresso,1004,2,Tuesday,Lunchtime,July,5
Cacao,1007,2,Wednesday,Morning,December,8
Latte,1012,2,Wednesday,Lunchtime,June,8
Espresso,1004,2,Friday,Lunchtime,October,4
Americano,1001,1,Tuesday,Evening,June,5
Cacao,1006,1,Wednesday,Evening,April,9
Espresso,1004,2,Sunday,Lunchtime,November,6
Americano,1002,2,Saturday,Evening,February,8
Cappuccino,1011,2,Sunday,Lunchtime,February,9
Cappuccino,1011,2,Wednesday,Morning,May,12
Cacao,1007,2,Saturday,Morning,February,13
Americano,1001,2,Sunday,Morning,October,12
Americano,1001,2,Sunday,Morning,January,12
Cappuccino,1011,2,Saturday,Evening,June,8
Espresso,1004,2,Monday,Lunchtime,July,6
Latte,1014,1,Wednesday,Evening,May,7
Americano,1003,2,Tuesday,Lunchtime,March,7
Latte,1013,2,Friday,Morning,February,10
Espresso,1004,2,Sunday,Evening,June,7
Cacao,1008,2,Sunday,Evening,November,9
Americano,1002,2,Saturday,Evening,August,5
Americano,1003,1,Wednesday,Evening,March,7
Americano,1001,1,Thursday,Evening,May,4
Cacao,1008,2,Thursday,Lunchtime,May,8
Espresso,1004,2,Saturday,Evening,June,7
Latte,1012,2,Tuesday,Lunchtime,March,8
Cacao,1006,2,Sunday,Evening,October,9
Cappuccino,1011,2,Saturday,Evening,May,9
Cacao,1007,2,Monday,Morning,September,9
Cappuccino,1009,1,Wednesday,Evening,November,8
Espresso,1005,2,Tuesday,Morning,November,10
Cacao,1007,1,Friday,Evening,July,9
Cacao,1006,2,Monday,Lunchtime,August,5
Cappuccino,1009,2,Wednesday,Lunchtime,November,8
Latte,1012,2,Thursday,Morning,April,10
Latte,1014,2,Wednesday,Lunchtime,January,5
Latte,1014,2,Saturday,Lunchtime,March,10
Americano,1003,2,Wednesday,Morning,August,7
Cappuccino,1010,2,Tuesday,Morning,November,9
Cappuccino,1010,2,Saturday,Lunchtime,January,10
Latte,1012,2,Wednesday,Lunchtime,January,6
Cacao,1007,2,Thursday,Morning,December,9
Espresso,1005,1,Monday,Evening,October,5
Americano,1001,2,Thursday,Morning,June,7
Latte,1014,1,Tuesday,Evening,May,8
Latte,1013,2,Sunday,Morning,February,12
Latte,1014,2,Thursday,Morning,April,10
Espresso,1004,2,Saturday,Lunchtime,June,6
Latte,1012,2,Monday,Lunchtime,July,5
Espresso,1005,2,Sunday,Evening,January,7
Cacao,1006,2,Sunday,Morning,January,11
Cacao,1008,2,Thursday,Morning,May,11
Americano,1003,2,Monday,Lunchtime,July,5
Americano,1001,2,Thursday,Morning,January,8
Espresso,1005,2,Saturday,Lunchtime,October,7
Americano,1001,2,Saturday,Evening,July,6
Espresso,1004,2,Monday,Lunchtime,December,5
Cacao,1007,2,Friday,Morning,January,10
Americano,1001,2,Thursday,Lunchtime,April,5
Cacao,1008,1,Tuesday,Evening,March,11
Americano,1003,2,Wednesday,Morning,February,9
Latte,1013,2,Wednesday,Evening,February,6
Espresso,1005,2,Thursday,Morning,August,8
Americano,1001,2,Friday,Lunchtime,June,4
Cappuccino,1009,2,Wednesday,Evening,December,7
Latte,1012,2,Thursday,Lunchtime,August,5
Americano,1003,2,Friday,Morning,December,9
Cacao,1006,2,Saturday,Morning,July,11
Espresso,1005,2,Wednesday,Morning,August,7
Latte,1012,2,Sunday,Morning,July,13
Americano,1002,2,Monday,Morning,April,8
Espresso,1005,2,Tuesday,Morning,February,10
Americano,1003,1,Wednesday,Evening,May,8
Cacao,1008,2,Friday,Lunchtime,January,7
Latte,1013,2,Tuesday,Lunchtime,October,6
Cacao,1006,2,Saturday,Lunchtime,May,10
Cappuccino,1011,2,Wednesday,Evening,February,8
Cappuccino,1010,2,Thursday,Morning,September,10
Cappuccino,1011,2,Wednesday,Morning,December,11
Cappuccino,1011,2,Saturday,Morning,October,14
Espresso,1004,1,Tuesday,Evening,July,3
Latte,1013,2,Saturday,Evening,January,9
Latte,1012,2,Tuesday,Morning,March,8
Latte,1014,2,Wednesday,Morning,November,11
Latte,1013,2,Saturday,Lunchtime,June,10
Cappuccino,1011,2,Friday,Morning,October,8
Cappuccino,1010,1,Thursday,Evening,May,6
Cacao,1008,2,Monday,Morning,July,9
Americano,1003,2,Wednesday,Morning,June,7
Cappuccino,1010,2,Tuesday,Lunchtime,February,5
Cacao,1008,2,Friday,Lunchtime,November,8
Cappuccino,1010,1,Tuesday,Evening,May,8
Americano,1003,2,Monday,Lunchtime,July,7
Cappuccino,1010,2,Saturday,Evening,October,9
Cacao,1007,2,Thursday,Lunchtime,September,6
Cappuccino,1010,1,Wednesday,Evening,March,9
Cappuccino,1009,2,Friday,Lunchtime,August,5
Latte,1013,2,Thursday,Lunchtime,November,5
Americano,1002,2,Tuesday,Lunchtime,November,4
Espresso,1004,2,Wednesday,Morning,September,8
Latte,1014,2,Thursday,Morning,October,10
Espresso,1004,2,Monday,Lunchtime,December,2
Espresso,1004,1,Monday,Evening,March,4
Latte,1013,1,Monday,Evening,August,7
Americano,1002,2,Tuesday,Lunchtime,February,6
Cacao,1008,2,Thursday,Morning,February,11
Americano,1003,1,Monday,Evening,November,8
Espresso,1005,1,Friday,Evening,May,4
Cacao,1006,1,Monday,Evening,August,9
Latte,1012,1,Tuesday,Evening,April,7
Cappuccino,1009,2,Friday,Lunchtime,December,8
Cacao,1006,2,Sunday,Morning,April,13
Americano,1002,1,Wednesday,Evening,July,5
Latte,1012,2,Sunday,Lunchtime,May,11
Cacao,1007,2,Sunday,Morning,December,12
Americano,1002,2,Sunday,Evening,November,6
Americano,1002,2,Friday,Lunchtime,July,7
Latte,1012,2,Friday,Lunchtime,July,7
Espresso,1004,2,Tuesday,Morning,December,7
Latte,1014,2,Friday,Morning,October,9
Latte,1013,2,Sunday,Morning,October,13
Espresso,1004,2,Sunday,Lunchtime,December,7
Latte,1012,2,Thursday,Lunchtime,August,6
Latte,1012,2,Saturday,Lunchtime,May,9
Espresso,1005,2,Sunday,Evening,September,8
Americano,1002,2,Friday,Lunchtime,March,4
Cacao,1007,2,Monday,Lunchtime,March,7
Cacao,1006,1,Thursday,Evening,March,9
Cacao,1007,2,Tuesday,Lunchtime,July,9
Americano,1001,2,Wednesday,Lunchtime,January,5
Cappuccino,1010,2,Monday,Morning,November,11
Americano,1002,2,Friday,Lunchtime,July,7
Americano,1003,2,Thursday,Morning,July,11
Cacao,1007,2,Monday,Lunchtime,May,6
Espresso,1004,2,Saturday,Evening,April,7
Espresso,1005,2,Tuesday,Lunchtime,April,6
Espresso,1005,2,Saturday,Evening,April,6
Cappuccino,1010,1,Monday,Evening,July,6
Cappuccino,1010,2,Monday,Lunchtime,October,8
Cappuccino,1009,2,Friday,Lunchtime,November,5
Americano,1001,1,Monday,Evening,May,7
Cacao,1007,2,Wednesday,Lunchtime,September,7
Latte,1012,2,Thursday,Lunchtime,May,7
Americano,1002,2,Sunday,Morning,November,13
Latte,1014,2,Wednesday,Lunchtime,October,6
Cappuccino,1009,2,Wednesday,Lunchtime,March,4
Americano,1003,2,Wednesday,Lunchtime,December,5
Americano,1001,2,Sunday,Evening,December,8
Cacao,1006,2,Thursday,Morning,September,8
Cacao,1008,1,Tuesday,Evening,October,10
Latte,1013,2,Thursday,Lunchtime,June,6
Latte,1012,2,Friday,Lunchtime,September,7
Espresso,1004,1,Monday,Evening,October,5
Cappuccino,1009,2,Saturday,Morning,July,14
Americano,1002,2,Saturday,Lunchtime,March,9
Latte,1013,2,Friday,Evening,December,8
Cappuccino,1010,2,Saturday,Morning,August,12
Espresso,1004,2,Thursday,Evening,February,4
Espresso,1005,2,Tuesday,Morning,May,10
Latte,1012,2,Friday,Lunchtime,September,6
Americano,1003,2,Wednesday,Lunchtime,March,4
Americano,1003,1,Monday,Evening,August,6
Americano,1002,2,Sunday,Evening,November,8
Latte,1013,1,Tuesday,Evening,March,8
Espresso,1005,2,Monday,Morning,November,8
Latte,1013,2,Monday,Lunchtime,August,8
Americano,1003,2,Monday,Evening,January,5
Espresso,1004,1,Monday,Evening,September,4
Americano,1002,2,Monday,Morning,February,10
Latte,1013,2,Thursday,Morning,December,11
Cacao,1007,2,Thursday,Morning,March,8
Cacao,1006,2,Saturday,Morning,November,13
Americano,1001,1,Monday,Evening,August,4
Cappuccino,1010,2,Friday,Morning,November,9
Latte,1012,2,Tuesday,Lunchtime,October,6
Cacao,1008,1,Thursday,Evening,September,10
Americano,1003,2,Thursday,Lunchtime,July,6
Latte,1013,2,Friday,Morning,September,11
Cacao,1007,2,Monday,Evening,February,7
Latte,1014,2,Wednesday,Morning,March,8
Latte,1013,2,Sunday,Morning,September,13
Cacao,1007,2,Thursday,Evening,February,9
Cacao,1008,2,Monday,Evening,December,7
Latte,1014,2,Wednesday,Morning,February,10
Cacao,1007,2,Monday,Morning,June,10
Americano,1002,2,Saturday,Evening,June,5
Cappuccino,1009,2,Saturday,Lunchtime,August,8
Cacao,1006,2,Wednesday,Morning,December,8
Latte,1013,1,Monday,Evening,June,8
Cappuccino,1010,2,Tuesday,Lunchtime,February,5
Cappuccino,1010,2,Saturday,Morning,February,12
Cacao,1007,2,Thursday,Lunchtime,January,9
Cacao,1008,2,Tuesday,Morning,May,10
Cacao,1008,2,Monday,Morning,May,11
Americano,1003,2,Saturday,Lunchtime,August,9
Cappuccino,1009,2,Friday,Morning,April,11
Cacao,1006,2,Saturday,Lunchtime,August,11
Americano,1003,2,Wednesday,Morning,September,9
Americano,1002,2,Wednesday,Evening,February,4
Espresso,1005,2,Monday,Evening,January,5
Americano,1003,2,Saturday,Lunchtime,March,10
Cacao,1008,2,Wednesday,Morning,December,12
Cappuccino,1011,2,Thursday,Morning,March,8
Cacao,1007,2,Saturday,Evening,December,10
Americano,1003,1,Friday,Evening,November,6
Cappuccino,1011,2,Wednesday,Morning,August,8
Latte,1013,2,Saturday,Lunchtime,July,8
Americano,1002,2,Tuesday,Lunchtime,June,7
Latte,1013,2,Saturday,Evening,April,6
Cacao,1006,1,Thursday,Evening,April,7
Cacao,1006,2,Monday,Evening,January,6
Americano,1003,2,Monday,Morning,November,10
Cappuccino,1010,2,Monday,Morning,November,10
Cacao,1006,2,Saturday,Evening,September,8
Americano,1001,2,Saturday,Evening,May,7
Latte,1013,2,Wednesday,Morning,November,8
Americano,1001,2,Sunday,Morning,May,10
Latte,1012,2,Monday,Lunchtime,March,4
Cappuccino,1009,1,Friday,Evening,August,7
Espresso,1004,2,Sunday,Lunchtime,October,7
Americano,1002,2,Saturday,Morning,February,11
Espresso,1005,2,Sunday,Lunchtime,February,8
Americano,1001,2,Friday,Lunchtime,October,3
Americano,1002,2,Tuesday,Lunchtime,March,6
Espresso,1005,2,Friday,Lunchtime,November,3
Espresso,1005,2,Tuesday,Morning,May,7
Cacao,1006,2,Saturday,Evening,April,6
Latte,1012,1,Tuesday,Evening,April,6
Cacao,1008,2,Monday,Morning,July,13
Latte,1014,2,Monday,Lunchtime,May,7
Espresso,1005,2,Tuesday,Lunchtime,August,4
Americano,1002,1,Tuesday,Evening,May,4
Americano,1001,2,Monday,Morning,January,9
Latte,1012,1,Friday,Evening,August,5
Americano,1002,2,Thursday,Lunchtime,February,6
Cacao,1008,2,Wednesday,Morning,November,9
Cacao,1008,2,Thursday,Morning,November,11
Latte,1013,2,Wednesday,Morning,October,11
Americano,1001,1,Friday,Evening,October,6
Americano,1001,2,Saturday,Evening,January,7
Latte,1013,2,Saturday,Lunchtime,December,8
Cacao,1007,2,Thursday,Lunchtime,May,9
Cacao,1007,2,Monday,Morning,January,11
Americano,1003,2,Tuesday,Lunchtime,July,7
Americano,1001,2,Wednesday,Morning,March,10
Americano,1001,2,Wednesday,Lunchtime,February,3
Cacao,1007,2,Wednesday,Morning,October,11
Cappuccino,1010,2,Sunday,Morning,May,11
Latte,1014,2,Saturday,Lunchtime,May,11
Americano,1003,1,Thursday,Evening,April,6
Americano,1003,2,Wednesday,Morning,June,10
Latte,1012,2,Saturday,Evening,May,9
Cappuccino,1010,2,Saturday,Morning,October,11
Cappuccino,1011,2,Thursday,Morning,July,8
Cappuccino,1011,1,Tuesday,Evening,October,8
Espresso,1004,2,Sunday,Lunchtime,January,6
Espresso,1005,2,Sunday,Lunchtime,August,9
Cappuccino,1009,1,Thursday,Evening,October,7
Cappuccino,1010,2,Thursday,Morning,April,10
Espresso,1004,2,Tuesday,Morning,August,9
Espresso,1004,2,Friday,Lunchtime,August,6
Cacao,1006,2,Friday,Morning,April,11
Latte,1013,2,Sunday,Morning,February,11
Cacao,1006,2,Saturday,Evening,June,9
Latte,1014,2,Friday,Lunchtime,February,7
Cappuccino,1009,2,Tuesday,Lunchtime,August,7
Americano,1003,2,Thursday,Evening,February,5
Espresso,1005,2,Thursday,Morning,August,7
Espresso,1005,2,Sunday,Lunchtime,October,7
Latte,1014,2,Saturday,Lunchtime,June,9
Americano,1003,2,Sunday,Lunchtime,January,11
Cacao,1008,1,Tuesday,Evening,June,10
Americano,1002,2,Thursday,Morning,May,6
Cacao,1008,2,Saturday,Morning,February,15
Latte,1012,2,Monday,Lunchtime,July,4
Espresso,1005,2,Thursday,Morning,August,6
Cappuccino,1010,2,Monday,Lunchtime,July,8
Latte,1013,1,Wednesday,Evening,July,6
Americano,1001,1,Wednesday,Evening,September,6
Espresso,1005,2,Saturday,Evening,July,8
Cacao,1008,2,Wednesday,Lunchtime,August,8
Latte,1014,2,Sunday,Morning,January,13
Espresso,1004,2,Sunday,Lunchtime,August,8
Cacao,1008,2,Wednesday,Lunchtime,July,7
Latte,1013,2,Thursday,Lunchtime,October,6
Latte,1012,2,Tuesday,Morning,June,11
Cacao,1007,2,Wednesday,Morning,November,11
Americano,1002,1,Friday,Evening,March,6
Latte,1013,1,Friday,Evening,May,6
Latte,1014,2,Wednesday,Morning,August,12
Cappuccino,1009,2,Thursday,Lunchtime,October,5
Cappuccino,1011,2,Friday,Lunchtime,November,8
Latte,1013,2,Friday,Lunchtime,January,7
Cappuccino,1009,2,Monday,Evening,February,5
Cacao,1008,2,Friday,Morning,October,12
Latte,1012,2,Saturday,Morning,May,11
Cappuccino,1011,1,Tuesday,Evening,June,10
Espresso,1004,2,Tuesday,Lunchtime,October,4
Americano,1001,1,Thursday,Evening,October,3
Cacao,1006,2,Monday,Lunchtime,July,7
Cacao,1006,2,Sunday,Lunchtime,June,10
Latte,1013,2,Tuesday,Lunchtime,August,7
Espresso,1005,2,Saturday,Morning,February,10
Americano,1001,2,Friday,Morning,August,10
Espresso,1005,1,Monday,Evening,June,4
Cappuccino,1009,2,Sunday,Morning,June,13
Latte,1012,2,Thursday,Lunchtime,August,5
Espresso,1004,2,Wednesday,Morning,August,7
Cacao,1007,2,Monday,Lunchtime,July,7
Cappuccino,1011,2,Wednesday,Lunchtime,February,6
Americano,1003,2,Tuesday,Morning,October,7
Americano,1001,2,Tuesday,Lunchtime,March,6
Espresso,1004,2,Wednesday,Lunchtime,September,5
Cacao,1007,1,Friday,Evening,November,8
Cappuccino,1011,2,Monday,Lunchtime,December,7
Americano,1001,2,Monday,Morning,December,10
Americano,1002,2,Sunday,Evening,January,8
Espresso,1005,2,Sunday,Lunchtime,May,7
Cappuccino,1010,2,Saturday,Lunchtime,April,8
Cacao,1007,1,Thursday,Evening,June,7
Espresso,1005,2,Saturday,Evening,January,9
Espresso,1005,2,Saturday,Lunchtime,September,9
Cappuccino,1010,2,Monday,Morning,April,10
Americano,1003,1,Monday,Evening,March,7
Americano,1002,2,Friday,Lunchtime,January,5
Cappuccino,1010,1,Monday,Evening,August,8
Americano,1002,2,Sunday,Lunchtime,July,9
Americano,1003,2,Friday,Lunchtime,October,6
Cappuccino,1011,2,Friday,Morning,October,10
Latte,1013,2,Thursday,Lunchtime,October,7
Cappuccino,1011,2,Saturday,Evening,October,7
Americano,1003,2,Monday,Morning,June,10
Espresso,1004,1,Thursday,Evening,July,5
Espresso,1004,1,Thursday,Evening,August,3
Americano,1003,2,Sunday,Evening,August,9
Cappuccino,1011,2,Monday,Lunchtime,June,7
Espresso,1005,2,Wednesday,Morning,December,9
Espresso,1004,2,Thursday,Lunchtime,September,6
Americano,1002,2,Sunday,Evening,February,8
Cacao,1008,2,Friday,Lunchtime,June,9
Latte,1014,2,Sunday,Evening,August,7
Cappuccino,1011,2,Friday,Evening,January,7
Cappuccino,1009,2,Friday,Morning,July,9
Americano,1003,2,Monday,Lunchtime,May,5
Cappuccino,1009,2,Thursday,Morning,October,11
Cacao,1006,2,Monday,Morning,June,8
Americano,1003,1,Thursday,Evening,July,7
Cappuccino,1009,2,Thursday,Morning,April,9
Espresso,1004,2,Sunday,Morning,January,12
Latte,1014,2,Friday,Morning,August,8
Americano,1003,2,Sunday,Evening,May,6
Latte,1012,2,Saturday,Evening,December,8
Cappuccino,1009,2,Saturday,Morning,December,11
Latte,1012,1,Monday,Evening,April,7
Cacao,1007,1,Wednesday,Evening,November,8
Americano,1001,2,Thursday,Lunchtime,February,6
Cacao,1007,2,Saturday,Morning,August,13
Latte,1013,2,Tuesday,Lunchtime,July,5
Americano,1003,2,Sunday,Lunchtime,January,9
Latte,1014,2,Saturday,Lunchtime,June,10
Americano,1002,2,Sunday,Morning,October,11
Espresso,1005,1,Friday,Evening,November,5
Latte,1014,2,Thursday,Lunchtime,October,5
Latte,1014,2,Monday,Morning,March,9
Cacao,1008,2,Monday,Lunchtime,June,9
Latte,1013,2,Saturday,Morning,February,11
Cacao,1006,2,Sunday,Lunchtime,May,9
Americano,1002,2,Sunday,Evening,July,8
Cappuccino,1011,2,Sunday,Morning,December,15
Americano,1002,1,Monday,Evening,October,4
Cappuccino,1011,2,Saturday,Lunchtime,December,9
Cappuccino,1010,2,Friday,Evening,December,8
Latte,1012,2,Wednesday,Morning,September,10
Cacao,1006,2,Thursday,Morning,May,9
Cappuccino,1009,2,Saturday,Morning,May,14
Espresso,1005,2,Sunday,Morning,January,12
Latte,1014,2,Sunday,Lunchtime,January,9
Americano,1001,1,Tuesday,Evening,March,4
Cacao,1007,1,Monday,Evening,August,8
Americano,1003,2,Sunday,Morning,July,11
Cappuccino,1011,2,Monday,Morning,November,9
Cacao,1007,2,Thursday,Morning,June,9
Americano,1003,2,Wednesday,Evening,February,5
Cappuccino,1009,2,Monday,Lunchtime,January,7
Espresso,1005,2,Thursday,Morning,August,9
Espresso,1004,2,Tuesday,Morning,September,7
Cappuccino,1009,2,Thursday,Lunchtime,December,7
Cappuccino,1010,2,Friday,Lunchtime,December,6
Espresso,1004,2,Sunday,Evening,December,7
Americano,1002,2,Saturday,Evening,October,5
Espresso,1004,2,Saturday,Evening,August,5
Americano,1003,2,Saturday,Lunchtime,September,11
Espresso,1004,2,Wednesday,Morning,April,9
Cappuccino,1009,2,Sunday,Lunchtime,May,7
Cacao,1008,2,Friday,Morning,June,11
Americano,1002,2,Monday,Morning,September,10
Latte,1014,2,Friday,Lunchtime,January,9
Cappuccino,1011,1,Thursday,Evening,April,9
Latte,1014,1,Thursday,Evening,June,7
Americano,1002,2,Tuesday,Morning,February,9
Latte,1014,2,Monday,Morning,July,9
Cappuccino,1011,2,Tuesday,Lunchtime,March,8
Latte,1013,2,Thursday,Lunchtime,March,6
Cappuccino,1010,2,Sunday,Evening,May,9
